[2024-11-21 13:07:02] info: 	z2m: Logging to console, file (filename: log.log)
[2024-11-21 13:08:23] error: 	z2m: Request 'zigbee2mqtt/bridge/request/permit_join' failed with error: '--> 'SREQ: AF - dataRequestExt - {"dstaddrmode":2,"dstaddr":"0x000000000000fffd","destendpoint":242,"dstpanid":0,"srcendpoint":242,"clusterid":33,"transid":7,"options":0,"radius":30,"len":6,"data":{"type":"Buffer","data":[25,8,2,10,0,0]}}' failed with status '(0x02: INVALID_PARAM)' (expected '(0x00: SUCCESS)')'
[2024-11-21 13:08:23] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/permit_join', payload '{"data":{},"error":"--> 'SREQ: AF - dataRequestExt - {\"dstaddrmode\":2,\"dstaddr\":\"0x000000000000fffd\",\"destendpoint\":242,\"dstpanid\":0,\"srcendpoint\":242,\"clusterid\":33,\"transid\":7,\"options\":0,\"radius\":30,\"len\":6,\"data\":{\"type\":\"Buffer\",\"data\":[25,8,2,10,0,0]}}' failed with status '(0x02: INVALID_PARAM)' (expected '(0x00: SUCCESS)')","status":"error","transaction":"7kl72-4"}'
[2024-11-21 13:08:53] error: 	zh:zstack:znp: Error while parsing to ZpiObject 'TypeError: Cannot read properties of undefined (reading 'name')'
[2024-11-21 13:09:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/state', payload '{"state":"offline"}'
[2024-11-21 13:09:37] info: 	z2m: Disconnecting from MQTT server
[2024-11-21 13:09:37] info: 	z2m: Stopping zigbee-herdsman...
[2024-11-21 13:09:37] error: 	zh:controller: Failed to disable join on stop: Error: --> 'SREQ: AF - dataRequestExt - {"dstaddrmode":2,"dstaddr":"0x000000000000fffd","destendpoint":242,"dstpanid":0,"srcendpoint":242,"clusterid":33,"transid":8,"options":0,"radius":30,"len":6,"data":{"type":"Buffer","data":[25,9,2,10,0,0]}}' failed with status '(0x02: INVALID_PARAM)' (expected '(0x00: SUCCESS)')
[2024-11-21 13:09:37] error: 	z2m: MQTT error: read ECONNRESET
[2024-11-21 13:09:46] info: 	zh:controller: Wrote coordinator backup to '/app/data/coordinator_backup.json'
[2024-11-21 13:09:46] info: 	zh:zstack:znp: closing
[2024-11-21 13:09:46] info: 	zh:zstack:znp: Port closed
[2024-11-21 13:09:46] info: 	z2m: Stopped zigbee-herdsman
[2024-11-21 13:09:46] info: 	z2m: Stopped Zigbee2MQTT
