[2024-11-21 15:59:11] info: 	z2m: Logging to console, file (filename: log.log)
[2024-11-21 15:59:22] info: 	z2m: Zigbee: disabling joining new devices.
[2024-11-21 15:59:22] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/permit_join', payload '{"data":{"time":254,"value":false},"status":"ok","transaction":"yfamu-1"}'
[2024-11-21 15:59:23] info: 	z2m: Zigbee: allowing new devices to join.
[2024-11-21 15:59:23] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/permit_join', payload '{"data":{"time":254,"value":true},"status":"ok","transaction":"yfamu-2"}'
[2024-11-21 15:59:30] info: 	z2m: Zigbee: disabling joining new devices.
[2024-11-21 15:59:30] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/permit_join', payload '{"data":{"time":254,"value":false},"status":"ok","transaction":"yfamu-3"}'
[2024-11-21 15:59:31] info: 	z2m: Zigbee: allowing new devices to join.
[2024-11-21 15:59:32] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/permit_join', payload '{"data":{"time":254,"value":true},"status":"ok","transaction":"yfamu-4"}'
[2024-11-21 16:00:15] info: 	zh:controller: Interview for '0x32d004602bd5b370' started
[2024-11-21 16:00:15] info: 	z2m: Device '0x32d004602bd5b370' joined
[2024-11-21 16:00:15] info: 	z2m: Starting interview of '0x32d004602bd5b370'
[2024-11-21 16:00:15] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"friendly_name":"0x32d004602bd5b370","ieee_address":"0x32d004602bd5b370"},"type":"device_joined"}'
[2024-11-21 16:00:15] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"friendly_name":"0x32d004602bd5b370","ieee_address":"0x32d004602bd5b370","status":"started"},"type":"device_interview"}'
[2024-11-21 16:00:15] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"friendly_name":"0x32d004602bd5b370","ieee_address":"0x32d004602bd5b370"},"type":"device_announce"}'
[2024-11-21 16:00:16] info: 	zh:controller: Succesfully interviewed '0x32d004602bd5b370'
[2024-11-21 16:00:16] info: 	z2m: Successfully interviewed '0x32d004602bd5b370', device has successfully been paired
[2024-11-21 16:00:16] info: 	z2m: Device '0x32d004602bd5b370' is supported, identified as: Elivco Smart plug (with power monitoring) (LSPA9)
[2024-11-21 16:00:16] info: 	z2m: Configuring '0x32d004602bd5b370'
[2024-11-21 16:00:16] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/switch/0x32d004602bd5b370/switch/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0x32d004602bd5b370/set","device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"0x32d004602bd5b370","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"name":null,"object_id":"0x32d004602bd5b370","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"payload_off":"OFF","payload_on":"ON","state_topic":"zigbee2mqtt/0x32d004602bd5b370","unique_id":"0x32d004602bd5b370_switch_zigbee2mqtt","value_template":"{{ value_json.state }}"}'
[2024-11-21 16:00:16] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"definition":{"description":"Smart plug (with power monitoring)","exposes":[{"features":[{"access":7,"description":"On/off state of the switch","label":"State","name":"state","property":"state","type":"binary","value_off":"OFF","value_on":"ON","value_toggle":"TOGGLE"}],"type":"switch"},{"access":7,"description":"Countdown to turn device off after a certain time","label":"Countdown","name":"countdown","property":"countdown","type":"numeric","unit":"s","value_max":43200,"value_min":0,"value_step":1},{"access":7,"description":"Recover state after power outage","label":"Power outage memory","name":"power_outage_memory","property":"power_outage_memory","type":"enum","values":["on","off","restore"]},{"access":7,"description":"LED indicator mode","label":"Indicator mode","name":"indicator_mode","property":"indicator_mode","type":"enum","values":["off","off/on","on/off","on"]},{"access":1,"category":"diagnostic","description":"Instantaneous measured power","label":"Power","name":"power","property":"power","type":"numeric","unit":"W"},{"access":1,"category":"diagnostic","description":"Instantaneous measured electrical current","label":"Current","name":"current","property":"current","type":"numeric","unit":"A"},{"access":1,"category":"diagnostic","description":"Measured electrical potential value","label":"Voltage","name":"voltage","property":"voltage","type":"numeric","unit":"V"},{"access":1,"description":"Sum of consumed energy","label":"Energy","name":"energy","property":"energy","type":"numeric","unit":"kWh"},{"features":[{"access":3,"description":"Enables/disables physical input on the device","label":"State","name":"state","property":"child_lock","type":"binary","value_off":"UNLOCK","value_on":"LOCK"}],"label":"Child lock","type":"lock"},{"access":1,"category":"diagnostic","description":"Link quality (signal strength)","label":"Linkquality","name":"linkquality","property":"linkquality","type":"numeric","unit":"lqi","value_max":255,"value_min":0}],"model":"LSPA9","options":[{"access":2,"description":"Calibrates the power value (percentual offset), takes into effect on next report of device.","label":"Power calibration","name":"power_calibration","property":"power_calibration","type":"numeric"},{"access":2,"description":"Number of digits after decimal point for power, takes into effect on next report of device. This option can only decrease the precision, not increase it.","label":"Power precision","name":"power_precision","property":"power_precision","type":"numeric","value_max":3,"value_min":0},{"access":2,"description":"Calibrates the current value (percentual offset), takes into effect on next report of device.","label":"Current calibration","name":"current_calibration","property":"current_calibration","type":"numeric"},{"access":2,"description":"Number of digits after decimal point for current, takes into effect on next report of device. This option can only decrease the precision, not increase it.","label":"Current precision","name":"current_precision","property":"current_precision","type":"numeric","value_max":3,"value_min":0},{"access":2,"description":"Calibrates the voltage value (percentual offset), takes into effect on next report of device.","label":"Voltage calibration","name":"voltage_calibration","property":"voltage_calibration","type":"numeric"},{"access":2,"description":"Number of digits after decimal point for voltage, takes into effect on next report of device. This option can only decrease the precision, not increase it.","label":"Voltage precision","name":"voltage_precision","property":"voltage_precision","type":"numeric","value_max":3,"value_min":0},{"access":2,"description":"Calibrates the energy value (percentual offset), takes into effect on next report of device.","label":"Energy calibration","name":"energy_calibration","property":"energy_calibration","type":"numeric"},{"access":2,"description":"Number of digits after decimal point for energy, takes into effect on next report of device. This option can only decrease the precision, not increase it.","label":"Energy precision","name":"energy_precision","property":"energy_precision","type":"numeric","value_max":3,"value_min":0},{"access":2,"description":"State actions will also be published as 'action' when true (default false).","label":"State action","name":"state_action","property":"state_action","type":"binary","value_off":false,"value_on":true}],"supports_ota":true,"vendor":"Elivco"},"friendly_name":"0x32d004602bd5b370","ieee_address":"0x32d004602bd5b370","status":"successful","supported":true},"type":"device_interview"}'
[2024-11-21 16:00:16] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x32d004602bd5b370/countdown/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"0x32d004602bd5b370","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"enabled_by_default":false,"name":"Countdown","object_id":"0x32d004602bd5b370_countdown","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/0x32d004602bd5b370","unique_id":"0x32d004602bd5b370_countdown_zigbee2mqtt","unit_of_measurement":"s","value_template":"{{ value_json.countdown }}"}'
[2024-11-21 16:00:16] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/number/0x32d004602bd5b370/countdown/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0x32d004602bd5b370/set/countdown","device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"0x32d004602bd5b370","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"max":43200,"min":0,"name":"Countdown","object_id":"0x32d004602bd5b370_countdown","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/0x32d004602bd5b370","step":1,"unique_id":"0x32d004602bd5b370_countdown_zigbee2mqtt","unit_of_measurement":"s","value_template":"{{ value_json.countdown }}"}'
[2024-11-21 16:00:17] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x32d004602bd5b370/power_outage_memory/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"0x32d004602bd5b370","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:power-settings","name":"Power outage memory","object_id":"0x32d004602bd5b370_power_outage_memory","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/0x32d004602bd5b370","unique_id":"0x32d004602bd5b370_power_outage_memory_zigbee2mqtt","value_template":"{{ value_json.power_outage_memory }}"}'
[2024-11-21 16:00:17] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0x32d004602bd5b370/power_outage_memory/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0x32d004602bd5b370/set/power_outage_memory","device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"0x32d004602bd5b370","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"enabled_by_default":true,"entity_category":"config","icon":"mdi:power-settings","name":"Power outage memory","object_id":"0x32d004602bd5b370_power_outage_memory","options":["on","off","restore"],"origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/0x32d004602bd5b370","unique_id":"0x32d004602bd5b370_power_outage_memory_zigbee2mqtt","value_template":"{{ value_json.power_outage_memory }}"}'
[2024-11-21 16:00:17] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x32d004602bd5b370/indicator_mode/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"0x32d004602bd5b370","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"enabled_by_default":false,"name":"Indicator mode","object_id":"0x32d004602bd5b370_indicator_mode","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/0x32d004602bd5b370","unique_id":"0x32d004602bd5b370_indicator_mode_zigbee2mqtt","value_template":"{{ value_json.indicator_mode }}"}'
[2024-11-21 16:00:17] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0x32d004602bd5b370/indicator_mode/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0x32d004602bd5b370/set/indicator_mode","device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"0x32d004602bd5b370","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"enabled_by_default":true,"name":"Indicator mode","object_id":"0x32d004602bd5b370_indicator_mode","options":["off","off/on","on/off","on"],"origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/0x32d004602bd5b370","unique_id":"0x32d004602bd5b370_indicator_mode_zigbee2mqtt","value_template":"{{ value_json.indicator_mode }}"}'
[2024-11-21 16:00:17] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x32d004602bd5b370/power/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"0x32d004602bd5b370","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"device_class":"power","enabled_by_default":true,"entity_category":"diagnostic","object_id":"0x32d004602bd5b370_power","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/0x32d004602bd5b370","unique_id":"0x32d004602bd5b370_power_zigbee2mqtt","unit_of_measurement":"W","value_template":"{{ value_json.power }}"}'
[2024-11-21 16:00:17] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x32d004602bd5b370/current/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"0x32d004602bd5b370","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"device_class":"current","enabled_by_default":false,"entity_category":"diagnostic","object_id":"0x32d004602bd5b370_current","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/0x32d004602bd5b370","unique_id":"0x32d004602bd5b370_current_zigbee2mqtt","unit_of_measurement":"A","value_template":"{{ value_json.current }}"}'
[2024-11-21 16:00:17] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x32d004602bd5b370/voltage/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"0x32d004602bd5b370","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"device_class":"voltage","enabled_by_default":false,"entity_category":"diagnostic","object_id":"0x32d004602bd5b370_voltage","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/0x32d004602bd5b370","unique_id":"0x32d004602bd5b370_voltage_zigbee2mqtt","unit_of_measurement":"V","value_template":"{{ value_json.voltage }}"}'
[2024-11-21 16:00:17] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x32d004602bd5b370/energy/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"0x32d004602bd5b370","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"device_class":"energy","enabled_by_default":true,"object_id":"0x32d004602bd5b370_energy","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"state_class":"total_increasing","state_topic":"zigbee2mqtt/0x32d004602bd5b370","unique_id":"0x32d004602bd5b370_energy_zigbee2mqtt","unit_of_measurement":"kWh","value_template":"{{ value_json.energy }}"}'
[2024-11-21 16:00:17] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/lock/0x32d004602bd5b370/child_lock/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0x32d004602bd5b370/set/child_lock","device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"0x32d004602bd5b370","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"name":"Child lock","object_id":"0x32d004602bd5b370_child_lock","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"payload_lock":"LOCK","payload_unlock":"UNLOCK","state_locked":"LOCK","state_topic":"zigbee2mqtt/0x32d004602bd5b370","state_unlocked":"UNLOCK","unique_id":"0x32d004602bd5b370_child_lock_zigbee2mqtt","value_template":"{{ value_json.child_lock }}"}'
[2024-11-21 16:00:17] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x32d004602bd5b370/linkquality/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"0x32d004602bd5b370","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:signal","name":"Linkquality","object_id":"0x32d004602bd5b370_linkquality","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/0x32d004602bd5b370","unique_id":"0x32d004602bd5b370_linkquality_zigbee2mqtt","unit_of_measurement":"lqi","value_template":"{{ value_json.linkquality }}"}'
[2024-11-21 16:00:17] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x32d004602bd5b370/update_state/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"0x32d004602bd5b370","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:update","name":"Update state","object_id":"0x32d004602bd5b370_update_state","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/0x32d004602bd5b370","unique_id":"0x32d004602bd5b370_update_state_zigbee2mqtt","value_template":"{{ value_json['update']['state'] }}"}'
[2024-11-21 16:00:17] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/binary_sensor/0x32d004602bd5b370/update_available/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"0x32d004602bd5b370","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"device_class":"update","enabled_by_default":false,"entity_category":"diagnostic","name":null,"object_id":"0x32d004602bd5b370_update_available","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"payload_off":false,"payload_on":true,"state_topic":"zigbee2mqtt/0x32d004602bd5b370","unique_id":"0x32d004602bd5b370_update_available_zigbee2mqtt","value_template":"{{ value_json['update']['state'] == \"available\" }}"}'
[2024-11-21 16:00:17] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/update/0x32d004602bd5b370/update/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/bridge/request/device/ota_update/update","device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"0x32d004602bd5b370","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"device_class":"firmware","entity_category":"config","entity_picture":"https://github.com/Koenkk/zigbee2mqtt/raw/master/images/logo.png","json_attributes_template":"{\"in_progress\": {{ iif(value_json['update']['state'] == 'updating', 'true', 'false') }} }","json_attributes_topic":"zigbee2mqtt/0x32d004602bd5b370","latest_version_template":"{{ value_json['update']['latest_version'] }}","latest_version_topic":"zigbee2mqtt/0x32d004602bd5b370","name":null,"object_id":"0x32d004602bd5b370","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"payload_install":"{\"id\": \"0x32d004602bd5b370\"}","state_topic":"zigbee2mqtt/0x32d004602bd5b370","unique_id":"0x32d004602bd5b370_update_zigbee2mqtt","value_template":"{{ value_json['update']['installed_version'] }}"}'
[2024-11-21 16:00:18] info: 	z2m: Successfully configured '0x32d004602bd5b370'
[2024-11-21 16:00:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x32d004602bd5b370', payload '{"child_lock":null,"countdown":null,"current":null,"energy":null,"indicator_mode":null,"linkquality":127,"power":null,"power_outage_memory":null,"state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":null}'
[2024-11-21 16:00:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x32d004602bd5b370', payload '{"child_lock":"UNLOCK","countdown":null,"current":null,"energy":null,"indicator_mode":null,"linkquality":134,"power":null,"power_outage_memory":null,"state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":null}'
[2024-11-21 16:00:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x32d004602bd5b370', payload '{"child_lock":"UNLOCK","countdown":null,"current":null,"energy":null,"indicator_mode":"off/on","linkquality":138,"power":null,"power_outage_memory":null,"state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":null}'
[2024-11-21 16:00:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x32d004602bd5b370', payload '{"child_lock":"UNLOCK","countdown":null,"current":null,"energy":null,"indicator_mode":"off/on","linkquality":142,"power":null,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":null}'
[2024-11-21 16:00:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x32d004602bd5b370', payload '{"child_lock":"UNLOCK","countdown":0,"current":null,"energy":null,"indicator_mode":"off/on","linkquality":138,"power":null,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":null}'
[2024-11-21 16:00:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x32d004602bd5b370', payload '{"child_lock":"UNLOCK","countdown":0,"current":null,"energy":null,"indicator_mode":"off/on","linkquality":142,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":227}'
[2024-11-21 16:00:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x32d004602bd5b370', payload '{"child_lock":"UNLOCK","countdown":0,"current":null,"energy":null,"indicator_mode":"off/on","linkquality":134,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":227}'
[2024-11-21 16:00:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x32d004602bd5b370', payload '{"child_lock":"UNLOCK","countdown":0,"current":null,"energy":null,"indicator_mode":"off/on","linkquality":134,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":227}'
[2024-11-21 16:00:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x32d004602bd5b370', payload '{"child_lock":"UNLOCK","countdown":0,"current":null,"energy":0,"indicator_mode":"off/on","linkquality":131,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":227}'
[2024-11-21 16:00:22] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x32d004602bd5b370', payload '{"child_lock":"UNLOCK","countdown":0,"current":null,"energy":0,"indicator_mode":"off/on","linkquality":134,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":227}'
[2024-11-21 16:00:22] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x32d004602bd5b370', payload '{"child_lock":"UNLOCK","countdown":0,"current":null,"energy":0,"indicator_mode":"off/on","linkquality":131,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":227}'
[2024-11-21 16:00:23] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x32d004602bd5b370', payload '{"child_lock":"UNLOCK","countdown":0,"current":null,"energy":0,"indicator_mode":"off/on","linkquality":134,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":227}'
